Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,,845,47645,2329
,,,,,,,,846,49404,2421
,,,,,,,,847,52480,2594
,,,,,,,,848,53988,2650
,,,,,,,,849,56470,2763
,,,,,,,,850,58878,2881
,,,,,,,,851,60364,2957
,,,,,,,,852,60346,2935
,,,,,,,,853,60926,2965
,,,,,,,,854,60215,2920
,,,,,,,,855,59437,2874
,,,,,,,,856,59215,2862
,,,,,,,,857,59807,2890
,,,,,,,,858,60128,2906
,,,,,,,,859,63234,3047
,,,,,,,,860,64464,3107
,,,,,,,,861,63543,3061
,,,,,,,,862,63102,3037
,,,,,,,,863,60051,2899
,,,,,,,,864,55943,2712
,,,,,,,,865,51698,2498
,,,,,,,,866,51022,2476
,,,,,,,,867,51058,2487
,,,,,,,,868,51874,2535
,,,,,,,,869,53846,2636
,,,,,,,,870,58781,2882
,,,,,,,,871,68349,3397
,,,,,,,,872,69754,3440
,,,,,,,,873,67086,3275
,,,,,,,,874,64153,3095
,,,,,,,,875,62038,2982
,,,,,,,,876,59506,2836
,,,,,,,,877,57840,2748
,,,,,,,,878,56206,2662
,,,,,,,,879,55235,2610
,,,,,,,,880,56118,2660
,,,,,,,,881,58538,2788
,,,,,,,,882,62247,2982
,,,,,,,,883,64232,3055
,,,,,,,,884,61616,2909
,,,,,,,,885,59972,2831
,,,,,,,,886,57174,2694
,,,,,,,,887,53321,2519
,,,,,,,,888,49790,2366
,,,,,,,,889,47606,2271
,,,,,,,,890,46897,2250
,,,,,,,,891,46694,2247
,,,,,,,,892,47223,2282
,,,,,,,,893,48805,2364
,,,,,,,,894,53297,2585
,,,,,,,,895,61386,3010
,,,,,,,,896,62930,3067
,,,,,,,,897,60231,2907
,,,,,,,,898,58115,2773
,,,,,,,,899,57140,2722
,,,,,,,,900,55388,2621
,,,,,,,,901,54061,2553
,,,,,,,,902,53112,2503
,,,,,,,,903,52716,2483
,,,,,,,,904,53883,2547
,,,,,,,,905,56226,2672
,,,,,,,,906,59267,2830
,,,,,,,,907,60955,2892
,,,,,,,,908,58611,2759
,,,,,,,,909,57124,2685
,,,,,,,,910,54611,2560
,,,,,,,,911,51007,2392
,,,,,,,,912,48002,2261
,,,,,,,,913,46945,2242
,,,,,,,,914,46511,2233
,,,,,,,,915,46674,2249
,,,,,,,,916,47505,2299
,,,,,,,,917,49559,2404
,,,,,,,,918,54512,2650
,,,,,,,,919,63384,3123
,,,,,,,,920,64932,3177
,,,,,,,,921,62978,3056
,,,,,,,,922,61814,2972
,,,,,,,,923,61289,2944
,,,,,,,,924,59812,2856
,,,,,,,,925,58871,2806
,,,,,,,,926,57784,2749
,,,,,,,,927,57191,2717
,,,,,,,,928,58272,2776
,,,,,,,,929,60408,2890
,,,,,,,,930,63775,3068
,,,,,,,,931,65751,3142
,,,,,,,,932,63587,3019
,,,,,,,,933,62319,2959
,,,,,,,,934,59747,2829
,,,,,,,,935,55984,2657
,,,,,,,,936,52866,2520
,,,,,,,,937,51381,2469
,,,,,,,,938,51184,2473
,,,,,,,,939,51483,2497
,,,,,,,,940,52469,2554
,,,,,,,,941,54508,2659
,,,,,,,,942,59614,2912
,,,,,,,,943,68804,3404
,,,,,,,,944,69792,3429
,,,,,,,,945,66394,3230
,,,,,,,,946,63120,3036
,,,,,,,,947,61204,2934
,,,,,,,,948,58646,2789
,,,,,,,,949,56966,2702
,,,,,,,,950,55392,2620
,,,,,,,,951,54644,2580
,,,,,,,,952,55833,2644
,,,,,,,,953,58301,2775
,,,,,,,,954,61903,2962
,,,,,,,,955,63534,3020
,,,,,,,,956,60742,2866
,,,,,,,,957,59123,2788
,,,,,,,,958,56324,2651
,,,,,,,,959,52594,2481
,,,,,,,,960,49180,2334
,,,,,,,,961,47138,2255
,,,,,,,,962,46281,2226
,,,,,,,,963,46053,2223
,,,,,,,,964,46498,2253
,,,,,,,,965,47865,2325
,,,,,,,,966,51960,2527
,,,,,,,,967,59741,2937
,,,,,,,,968,61719,3014
,,,,,,,,969,60360,2921
,,,,,,,,970,59158,2831
,,,,,,,,971,58443,2791
,,,,,,,,972,56757,2692
,,,,,,,,973,55646,2633
,,,,,,,,974,54586,2577
,,,,,,,,975,53882,2543
,,,,,,,,976,54619,2587
,,,,,,,,977,56244,2679
,,,,,,,,978,58647,2808
,,,,,,,,979,60076,2857
,,,,,,,,980,58274,2750
,,,,,,,,981,57447,2709
,,,,,,,,982,56509,2660
,,,,,,,,983,54886,2588
,,,,,,,,984,53479,2536
,,,,,,,,985,55131,2694
,,,,,,,,986,54671,2686
,,,,,,,,987,55365,2733
,,,,,,,,988,56586,2808
,,,,,,,,989,58297,2899
,,,,,,,,990,61390,3054
,,,,,,,,991,67238,3380
,,,,,,,,992,69998,3502
,,,,,,,,993,70530,3504
,,,,,,,,994,70475,3489
,,,,,,,,995,69824,3457
,,,,,,,,996,67652,3328
,,,,,,,,997,65933,3245
,,,,,,,,998,63308,3107
,,,,,,,,999,61268,2999
,,,,,,,,1000,60562,2961
,,,,,,,,1001,61826,3022
,,,,,,,,1002,64694,3167
,,,,,,,,1003,70368,3429
,,,,,,,,1004,72994,3561
,,,,,,,,1005,72742,3550
,,,,,,,,1006,71566,3493
,,,,,,,,1007,69228,3388
,,,,,,,,1008,66407,3261
,,,,,,,,1009,64499,3190
,,,,,,,,1010,63366,3143
,,,,,,,,1011,63597,3166
,,,,,,,,1012,64438,3221
,,,,,,,,1013,65355,3273
,,,,,,,,1014,67534,3386
,,,,,,,,1015,74436,3799
,,,,,,,,1016,75897,3858
,,,,,,,,1017,73993,3704
,,,,,,,,1018,73245,3642
,,,,,,,,1019,72339,3592
,,,,,,,,1020,70063,3451
,,,,,,,,1021,69152,3400
,,,,,,,,1022,68010,3328
,,,,,,,,1023,67100,3270
,,,,,,,,1024,67187,3267
,,,,,,,,1025,68820,3345
,,,,,,,,1026,71043,3464
,,,,,,,,1027,74754,3631
,,,,,,,,1028,76168,3704
,,,,,,,,1029,74718,3637
,,,,,,,,1030,72009,3507
,,,,,,,,1031,67934,3322
,,,,,,,,1032,63189,3103
,,,,,,,,1033,57787,2811
,,,,,,,,1034,56699,2768
,,,,,,,,1035,56500,2766
,,,,,,,,1036,57178,2809
,,,,,,,,1037,59031,2905
,,,,,,,,1038,63705,3141
,,,,,,,,1039,74751,3765
,,,,,,,,1040,75263,3759
,,,,,,,,1041,70593,3458
,,,,,,,,1042,68195,3293
,,,,,,,,1043,67214,3236
,,,,,,,,1044,65321,3116
,,,,,,,,1045,63848,3036
,,,,,,,,1046,61976,2939
,,,,,,,,1047,60364,2855
,,,,,,,,1048,60469,2867
,,,,,,,,1049,61596,2934
,,,,,,,,1050,63713,3050
,,,,,,,,1051,64440,3064
,,,,,,,,1052,62037,2928
,,,,,,,,1053,60470,2852
,,,,,,,,1054,57932,2724
,,,,,,,,1055,54299,2560
,,,,,,,,1056,50897,2414
,,,,,,,,1057,48521,2314
,,,,,,,,1058,47735,2289
,,,,,,,,1059,47717,2298
,,,,,,,,1060,48288,2335
,,,,,,,,1061,49853,2418
,,,,,,,,1062,54279,2637
,,,,,,,,1063,62213,3052
,,,,,,,,1064,63204,3078
,,,,,,,,1065,60339,2912
,,,,,,,,1066,57955,2764
,,,,,,,,1067,56721,2696
,,,,,,,,1068,55149,2603
,,,,,,,,1069,53913,2540
,,,,,,,,1070,52953,2491
,,,,,,,,1071,52647,2474
,,,,,,,,1072,53814,2538
,,,,,,,,1073,55591,2635
,,,,,,,,1074,57565,2740
,,,,,,,,1075,58495,2770
,,,,,,,,1076,56290,2643
,,,,,,,,1077,54575,2557
,,,,,,,,1078,52109,2432
,,,,,,,,1079,48416,2256
,,,,,,,,1080,44967,2097
,,,,,,,,1081,42559,1991
,,,,,,,,1082,41475,1947
,,,,,,,,1083,40851,1923
,,,,,,,,1084,41108,1944
,,,,,,,,1085,42181,2001
,,,,,,,,1086,45733,2175
,,,,,,,,1087,52259,2510
,,,,,,,,1088,54159,2592
,,,,,,,,1089,53185,2526
,,,,,,,,1090,52928,2494
,,,,,,,,1091,53550,2519
,,,,,,,,1092,53654,2520
,,,,,,,,1093,53684,2520
,,,,,,,,1094,53664,2521
,,,,,,,,1095,53762,2527
,,,,,,,,1096,54991,2596
,,,,,,,,1097,56668,2689
,,,,,,,,1098,58082,2769
,,,,,,,,1099,58576,2779
,,,,,,,,1100,56363,2653
,,,,,,,,1101,54335,2551
,,,,,,,,1102,51729,2421
,,,,,,,,1103,47992,2242
,,,,,,,,1104,44279,2067
,,,,,,,,1105,42327,1989
,,,,,,,,1106,41376,1950
,,,,,,,,1107,41183,1948
,,,,,,,,1108,41845,1989
,,,,,,,,1109,43214,2062
,,,,,,,,1110,47319,2265
,,,,,,,,1111,54962,2662
,,,,,,,,1112,57124,2758
,,,,,,,,1113,56217,2695
,,,,,,,,1114,55719,2647
,,,,,,,,1115,55902,2653
,,,,,,,,1116,55231,2613
,,,,,,,,1117,54582,2580
,,,,,,,,1118,53621,2534
,,,,,,,,1119,53154,2510
,,,,,,,,1120,54161,2565
,,,,,,,,1121,56158,2672
,,,,,,,,1122,58742,2807
,,,,,,,,1123,60263,2864
,,,,,,,,1124,58157,2742
,,,,,,,,1125,56379,2653
,,,,,,,,1126,53973,2531
,,,,,,,,1127,50299,2361
,,,,,,,,1128,46859,2206
,,,,,,,,1129,44622,2108
,,,,,,,,1130,43718,2074
,,,,,,,,1131,43292,2061
,,,,,,,,1132,43759,2093
,,,,,,,,1133,44960,2156
,,,,,,,,1134,48765,2344
,,,,,,,,1135,55742,2709
,,,,,,,,1136,57798,2796
,,,,,,,,1137,56545,2709
,,,,,,,,1138,55510,2631
,,,,,,,,1139,55351,2620
,,,,,,,,1140,54548,2572
,,,,,,,,1141,53891,2539
,,,,,,,,1142,53154,2502
,,,,,,,,1143,52883,2489
,,,,,,,,1144,53871,2546
,,,,,,,,1145,55954,2659
,,,,,,,,1146,58253,2781
,,,,,,,,1147,58219,2765
,,,,,,,,1148,55214,2602
,,,,,,,,1149,53250,2505
,,,,,,,,1150,51244,2405
,,,,,,,,1151,48664,2283
,,,,,,,,1152,45991,2162
,,,,,,,,1153,45564,2181
,,,,,,,,1154,44319,2130
,,,,,,,,1155,44037,2125
,,,,,,,,1156,43882,2126
,,,,,,,,1157,44238,2150
,,,,,,,,1158,45750,2228
,,,,,,,,1159,48413,2373
,,,,,,,,1160,49686,2416
,,,,,,,,1161,51743,2506
,,,,,,,,1162,53899,2603
,,,,,,,,1163,55543,2680
,,,,,,,,1164,55651,2667
,,,,,,,,1165,55826,2679
,,,,,,,,1166,55300,2647
,,,,,,,,1167,55042,2628
,,,,,,,,1168,55460,2646
,,,,,,,,1169,56498,2699
,,,,,,,,1170,57033,2721
,,,,,,,,1171,59767,2854
,,,,,,,,1172,60636,2896
,,,,,,,,1173,59030,2815
,,,,,,,,1174,57119,2720
,,,,,,,,1175,54332,2586
,,,,,,,,1176,50993,2432
,,,,,,,,1177,48670,2328
,,,,,,,,1178,47329,2271
,,,,,,,,1179,47419,2285
,,,,,,,,1180,47602,2305
,,,,,,,,1181,48182,2341
,,,,,,,,1182,49671,2418
,,,,,,,,1183,52321,2564
,,,,,,,,1184,52943,2573
,,,,,,,,1185,54028,2617
,,,,,,,,1186,54548,2636
,,,,,,,,1187,54329,2623
,,,,,,,,1188,53189,2550
,,,,,,,,1189,52824,2535
,,,,,,,,1190,51434,2461
,,,,,,,,1191,50331,2402
,,,,,,,,1192,49989,2385
,,,,,,,,1193,50784,2425
,,,,,,,,1194,51585,2461
,,,,,,,,1195,55927,2669
,,,,,,,,1196,58444,2789
,,,,,,,,1197,57478,2737
,,,,,,,,1198,55829,2651
,,,,,,,,1199,52834,2508
,,,,,,,,1200,49070,2334
,,,,,,,,1201,44910,2112
,,,,,,,,1202,44239,2087
,,,,,,,,1203,44266,2097
,,,,,,,,1204,45053,2145
,,,,,,,,1205,46639,2229
,,,,,,,,1206,50330,2410
,,,,,,,,1207,56073,2709
,,,,,,,,1208,57454,2758
,,,,,,,,1209,56851,2706
,,,,,,,,1210,56030,2640
,,,,,,,,1211,55616,2617
,,,,,,,,1212,54987,2578
,,,,,,,,1213,54482,2553
,,,,,,,,1214,53619,2513
,,,,,,,,1215,53203,2494
,,,,,,,,1216,54156,2549
,,,,,,,,1217,55877,2645
,,,,,,,,1218,58076,2762
,,,,,,,,1219,59073,2795
,,,,,,,,1220,57093,2677
,,,,,,,,1221,54937,2569
,,,,,,,,1222,52547,2453
,,,,,,,,1223,48778,2274
,,,,,,,,1224,45392,2116
,,,,,,,,1225,43443,2034
,,,,,,,,1226,42905,2018
,,,,,,,,1227,42845,2024
,,,,,,,,1228,43756,2078
,,,,,,,,1229,45627,2176
,,,,,,,,1230,50258,2403
,,,,,,,,1231,57815,2795
,,,,,,,,1232,59303,2854
,,,,,,,,1233,56614,2699
,,,,,,,,1234,54277,2560
,,,,,,,,1235,53390,2515
,,,,,,,,1236,52689,2474
,,,,,,,,1237,52564,2467
,,,,,,,,1238,52537,2466
,,,,,,,,1239,52662,2473
,,,,,,,,1240,54156,2553
,,,,,,,,1241,56013,2655
,,,,,,,,1242,57427,2735
,,,,,,,,1243,57920,2745
,,,,,,,,1244,56267,2645
,,,,,,,,1245,54243,2544
,,,,,,,,1246,51434,2405
,,,,,,,,1247,47442,2213
,,,,,,,,1248,43687,2036
,,,,,,,,1249,41027,1911
,,,,,,,,1250,39976,1867
,,,,,,,,1251,39551,1851
,,,,,,,,1252,39754,1869
,,,,,,,,1253,40831,1926
,,,,,,,,1254,44239,2092
,,,,,,,,1255,50617,2419
,,,,,,,,1256,52108,2486
,,,,,,,,1257,51202,2424
,,,,,,,,1258,50911,2390
,,,,,,,,1259,51627,2421
,,,,,,,,1260,52136,2448
,,,,,,,,1261,52829,2483
,,,,,,,,1262,53758,2531
,,,,,,,,1263,54800,2585
,,,,,,,,1264,56774,2688
,,,,,,,,1265,58780,2799
,,,,,,,,1266,59604,2851
,,,,,,,,1267,59107,2816
,,,,,,,,1268,56936,2690
,,,,,,,,1269,54656,2575
,,,,,,,,1270,51863,2434
,,,,,,,,1271,47828,2236
,,,,,,,,1272,43921,2046
,,,,,,,,1273,41074,1911
,,,,,,,,1274,39568,1836
,,,,,,,,1275,38802,1797
,,,,,,,,1276,38830,1801
,,,,,,,,1277,39666,1840
,,,,,,,,1278,42809,1991
,,,,,,,,1279,48946,2303
,,,,,,,,1280,51011,2416
,,,,,,,,1281,50431,2379
,,,,,,,,1282,50464,2368
,,,,,,,,1283,51413,2415
,,,,,,,,1284,52298,2466
,,,,,,,,1285,53218,2515
,,,,,,,,1286,53919,2555
,,,,,,,,1287,54304,2581
,,,,,,,,1288,55713,2658
,,,,,,,,1289,57270,2746
,,,,,,,,1290,58134,2798
,,,,,,,,1291,58063,2784
,,,,,,,,1292,56241,2675
,,,,,,,,1293,54201,2570
,,,,,,,,1294,51406,2428
,,,,,,,,1295,47616,2238
,,,,,,,,1296,43922,2055
,,,,,,,,1297,42233,1970
,,,,,,,,1298,40966,1912
,,,,,,,,1299,40273,1883
,,,,,,,,1300,40286,1891
,,,,,,,,1301,41129,1937
,,,,,,,,1302,44768,2118
,,,,,,,,1303,52071,2496
,,,,,,,,1304,54378,2607
,,,,,,,,1305,54252,2586
,,,,,,,,1306,54134,2566
,,,,,,,,1307,54401,2580
,,,,,,,,1308,53673,2539
,,,,,,,,1309,53007,2506
,,,,,,,,1310,52349,2474
,,,,,,,,1311,51935,2453
,,,,,,,,1312,52736,2500
,,,,,,,,1313,54342,2588
,,,,,,,,1314,56430,2700
,,,,,,,,1315,57103,2715
,,,,,,,,1316,55804,2632
,,,,,,,,1317,54509,2566
,,,,,,,,1318,53059,2489
,,,,,,,,1319,50945,2390
,,,,,,,,1320,48805,2296
,,,,,,,,1321,48648,2324
,,,,,,,,1322,47767,2292
,,,,,,,,1323,47925,2311
,,,,,,,,1324,48390,2347
,,,,,,,,1325,49467,2407
,,,,,,,,1326,51837,2529
,,,,,,,,1327,55726,2741
,,,,,,,,1328,56945,2777
,,,,,,,,1329,57678,2803
,,,,,,,,1330,57469,2786
,,,,,,,,1331,57057,2767
,,,,,,,,1332,55662,2679
,,,,,,,,1333,54785,2639
,,,,,,,,1334,53280,2557
,,,,,,,,1335,51917,2485
,,,,,,,,1336,51485,2462
,,,,,,,,1337,52080,2492
,,,,,,,,1338,52358,2503
,,,,,,,,1339,55762,2665
,,,,,,,,1340,58339,2789
,,,,,,,,1341,57537,2746
,,,,,,,,1342,56248,2676
,,,,,,,,1343,53975,2568
,,,,,,,,1344,51106,2439
,,,,,,,,1345,48961,2348
,,,,,,,,1346,48024,2315
,,,,,,,,1347,48300,2340
,,,,,,,,1348,48793,2376
,,,,,,,,1349,49566,2422
,,,,,,,,1350,51278,2509
,,,,,,,,1351,53844,2650
,,,,,,,,1352,54177,2643
,,,,,,,,1353,54157,2631
,,,,,,,,1354,53173,2574
,,,,,,,,1355,51986,2513
,,,,,,,,1356,50631,2426
,,,,,,,,1357,50521,2422
,,,,,,,,1358,49775,2380
,,,,,,,,1359,49267,2351
,,,,,,,,1360,49332,2353
,,,,,,,,1361,50330,2403
,,,,,,,,1362,51289,2444
,,,,,,,,1363,54849,2617
,,,,,,,,1364,57171,2728
,,,,,,,,1365,55562,2646
,,,,,,,,1366,53158,2525
,,,,,,,,1367,49367,2342
,,,,,,,,1368,45000,2137
,,,,,,,,1369,40545,1907
,,,,,,,,1370,39448,1865
,,,,,,,,1371,39064,1857
,,,,,,,,1372,39534,1891
,,,,,,,,1373,40902,1965
,,,,,,,,1374,44790,2157
,,,,,,,,1375,51684,2516
,,,,,,,,1376,53387,2584
,,,,,,,,1377,52321,2504
,,,,,,,,1378,51734,2444
,,,,,,,,1379,52131,2455
,,,,,,,,1380,52019,2441
,,,,,,,,1381,52000,2439
,,,,,,,,1382,51870,2434
,,,,,,,,1383,52038,2443
,,,,,,,,1384,53313,2513
,,,,,,,,1385,55265,2619
,,,,,,,,1386,57354,2731
,,,,,,,,1387,57852,2742
,,,,,,,,1388,55992,2631
,,,,,,,,1389,53840,2524
,,,,,,,,1390,50959,2380
,,,,,,,,1391,46908,2186
,,,,,,,,1392,43020,2003
,,,,,,,,1393,39895,1853
,,,,,,,,1394,38436,1782
,,,,,,,,1395,37699,1746
,,,,,,,,1396,37704,1748
,,,,,,,,1397,38459,1785
,,,,,,,,1398,41718,1941
,,,,,,,,1399,47604,2240
,,,,,,,,1400,49910,2362
,,,,,,,,1401,49618,2335
,,,,,,,,1402,49871,2332
,,,,,,,,1403,50823,2377
,,,,,,,,1404,51505,2417
,,,,,,,,1405,52069,2447
,,,,,,,,1406,52544,2474
,,,,,,,,1407,52842,2493
,,,,,,,,1408,54248,2570
,,,,,,,,1409,56155,2676
,,,,,,,,1410,57663,2759
,,,,,,,,1411,58027,2767
,,,,,,,,1412,56496,2671
,,,,,,,,1413,54469,2568
,,,,,,,,1414,51657,2427
,,,,,,,,1415,47549,2225
,,,,,,,,1416,43589,2031
,,,,,,,,1417,40762,1896
,,,,,,,,1418,39183,1818
,,,,,,,,1419,38219,1771
,,,,,,,,1420,38121,1768
,,,,,,,,1421,38797,1801
,,,,,,,,1422,41788,1946
,,,,,,,,1423,47726,2248
,,,,,,,,1424,49911,2366
,,,,,,,,1425,49900,2357
,,,,,,,,1426,50444,2370
,,,,,,,,1427,51578,2426
,,,,,,,,1428,52432,2474
,,,,,,,,1429,53182,2515
,,,,,,,,1430,53945,2557
,,,,,,,,1431,54831,2604
,,,,,,,,1432,56555,2697
,,,,,,,,1433,58241,2792
,,,,,,,,1434,59016,2840
,,,,,,,,1435,58313,2795
,,,,,,,,1436,56486,2687
,,,,,,,,1437,54442,2581
,,,,,,,,1438,51745,2443
,,,,,,,,1439,47562,2236
,,,,,,,,1440,43615,2043
,,,,,,,,1441,40970,1910
,,,,,,,,1442,39498,1836
,,,,,,,,1443,38761,1797
,,,,,,,,1444,38929,1806
,,,,,,,,1445,39798,1849
,,,,,,,,1446,43172,2013
,,,,,,,,1447,49505,2332
,,,,,,,,1448,51802,2455
,,,,,,,,1449,51216,2421
,,,,,,,,1450,50923,2394
,,,,,,,,1451,51774,2439
,,,,,,,,1452,52756,2493
,,,,,,,,1453,53714,2544
,,,,,,,,1454,54579,2588
,,,,,,,,1455,55624,2645
,,,,,,,,1456,57431,2745
,,,,,,,,1457,59560,2863
,,,,,,,,1458,60701,2929
,,,,,,,,1459,59816,2875
,,,,,,,,1460,58043,2763
,,,,,,,,1461,55843,2647
,,,,,,,,1462,53169,2508
,,,,,,,,1463,49009,2302
,,,,,,,,1464,45029,2109
,,,,,,,,1465,42105,1967
,,,,,,,,1466,40491,1887
,,,,,,,,1467,39465,1835
,,,,,,,,1468,39369,1834
,,,,,,,,1469,39921,1863
,,,,,,,,1470,42747,2004
,,,,,,,,1471,48734,2310
,,,,,,,,1472,50734,2416
,,,,,,,,1473,51178,2431
,,,,,,,,1474,52115,2464
,,,,,,,,1475,53432,2531
,,,,,,,,1476,54686,2596
,,,,,,,,1477,55449,2636
,,,,,,,,1478,55997,2667
,,,,,,,,1479,56715,2708
,,,,,,,,1480,58469,2806
,,,,,,,,1481,60076,2898
,,,,,,,,1482,60907,2949
,,,,,,,,1483,59036,2846
,,,,,,,,1484,56172,2683
,,,,,,,,1485,53652,2553
,,,,,,,,1486,51109,2419
,,,,,,,,1487,47927,2260
,,,,,,,,1488,44695,2103
,,,,,,,,1489,44090,2083
,,,,,,,,1490,42099,1993
,,,,,,,,1491,41436,1970
,,,,,,,,1492,41397,1976
,,,,,,,,1493,41738,1999
,,,,,,,,1494,43250,2078
,,,,,,,,1495,46084,2232
,,,,,,,,1496,47136,2274
,,,,,,,,1497,49209,2373
,,,,,,,,1498,50956,2459
,,,,,,,,1499,51884,2508
,,,,,,,,1500,51996,2500
,,,,,,,,1501,52295,2518
,,,,,,,,1502,51727,2487
,,,,,,,,1503,51245,2462
,,,,,,,,1504,51325,2466
,,,,,,,,1505,52082,2505
,,,,,,,,1506,51862,2489
,,,,,,,,1507,54773,2628
,,,,,,,,1508,57132,2743
,,,,,,,,1509,55811,2675
,,,,,,,,1510,53891,2576
,,,,,,,,1511,51482,2454
,,,,,,,,1512,48582,2311
,,,,,,,,1513,45779,2170
,,,,,,,,1514,44254,2102
,,,,,,,,1515,44202,2109
,,,,,,,,1516,44541,2134
,,,,,,,,1517,45159,2171
,,,,,,,,1518,46853,2256
,,,,,,,,1519,49471,2398
,,,,,,,,1520,50015,2408
,,,,,,,,1521,50820,2442
,,,,,,,,1522,50697,2432
,,,,,,,,1523,50029,2402
,,,,,,,,1524,49547,2366
,,,,,,,,1525,50172,2400
,,,,,,,,1526,50171,2397
,,,,,,,,1527,50222,2398
,,,,,,,,1528,50681,2422
,,,,,,,,1529,51854,2482
,,,,,,,,1530,51919,2479
,,,,,,,,1531,55002,2628
,,,,,,,,1532,57845,2766
,,,,,,,,1533,56058,2677
,,,,,,,,1534,53161,2532
,,,,,,,,1535,49201,2335
,,,,,,,,1536,44610,2112
,,,,,,,,1537,39694,1853
,,,,,,,,1538,38689,1809
,,,,,,,,1539,38639,1812
,,,,,,,,1540,39406,1858
,,,,,,,,1541,41183,1952
,,,,,,,,1542,45754,2175
,,,,,,,,1543,53383,2564
,,,,,,,,1544,54862,2624
,,,,,,,,1545,52884,2508
,,,,,,,,1546,51469,2417
,,,,,,,,1547,51424,2414
,,,,,,,,1548,51731,2425
,,,,,,,,1549,52453,2459
,,,,,,,,1550,53003,2484
,,,,,,,,1551,53797,2525
,,,,,,,,1552,55610,2625
,,,,,,,,1553,57879,2749
,,,,,,,,1554,59327,2831
,,,,,,,,1555,58296,2769
,,,,,,,,1556,56525,2658
,,,,,,,,1557,54060,2532
,,,,,,,,1558,51047,2380
,,,,,,,,1559,46544,2165
,,,,,,,,1560,42550,1977
,,,,,,,,1561,39780,1844
,,,,,,,,1562,38435,1783
,,,,,,,,1563,37921,1762
,,,,,,,,1564,38184,1785
,,,,,,,,1565,39448,1855
,,,,,,,,1566,43152,2038
,,,,,,,,1567,49862,2383
,,,,,,,,1568,51250,2440
,,,,,,,,1569,50482,2383
,,,,,,,,1570,50435,2360
,,,,,,,,1571,50998,2386
,,,,,,,,1572,51718,2423
,,,,,,,,1573,52298,2451
,,,,,,,,1574,52727,2472
,,,,,,,,1575,53337,2505
,,,,,,,,1576,54918,2594
,,,,,,,,1577,56954,2707
,,,,,,,,1578,58743,2804
,,,,,,,,1579,58439,2778
,,,,,,,,1580,56512,2659
,,,,,,,,1581,54381,2549
,,,,,,,,1582,51400,2398
,,,,,,,,1583,46941,2183
,,,,,,,,1584,42899,1991
,,,,,,,,1585,40152,1860
,,,,,,,,1586,38694,1789
,,,,,,,,1587,37805,1744
,,,,,,,,1588,37721,1742
,,,,,,,,1589,38296,1772
,,,,,,,,1590,41422,1924
,,,,,,,,1591,47378,2224
,,,,,,,,1592,49643,2345
,,,,,,,,1593,49838,2345
,,,,,,,,1594,50457,2359
,,,,,,,,1595,51721,2420
,,,,,,,,1596,52776,2477
,,,,,,,,1597,53518,2516
,,,,,,,,1598,53867,2536
,,,,,,,,1599,54340,2565
,,,,,,,,1600,55895,2654
,,,,,,,,1601,58179,2779
,,,,,,,,1602,60104,2884
,,,,,,,,1603,59416,2841
,,,,,,,,1604,57057,2702
,,,,,,,,1605,55138,2601
,,,,,,,,1606,52528,2466
,,,,,,,,1607,48340,2261
,,,,,,,,1608,44471,2072
,,,,,,,,1609,41550,1937
,,,,,,,,1610,40016,1861
,,,,,,,,1611,39030,1810
,,,,,,,,1612,38860,1805
,,,,,,,,1613,39332,1829
,,,,,,,,1614,42475,1983
,,,,,,,,1615,48644,2295
,,,,,,,,1616,51426,2442
,,,,,,,,1617,51988,2463
,,,,,,,,1618,52790,2489
,,,,,,,,1619,54284,2564
,,,,,,,,1620,55228,2618
,,,,,,,,1621,55849,2653
,,,,,,,,1622,56196,2673
,,,,,,,,1623,56593,2701
,,,,,,,,1624,58588,2811
,,,,,,,,1625,61174,2951
,,,,,,,,1626,63401,3070
,,,,,,,,1627,62527,3015
,,,,,,,,1628,59843,2858
,,,,,,,,1629,57921,2755
,,,,,,,,1630,55249,2615
,,,,,,,,1631,51144,2411
,,,,,,,,1632,47297,2224
,,,,,,,,1633,45949,2162
,,,,,,,,1634,44791,2118
,,,,,,,,1635,44293,2103
,,,,,,,,1636,44732,2135
,,,,,,,,1637,46120,2210
,,,,,,,,1638,50265,2418
,,,,,,,,1639,58250,2841
,,,,,,,,1640,60313,2930
,,,,,,,,1641,60102,2899
,,,,,,,,1642,60293,2888
,,,,,,,,1643,61068,2926
,,,,,,,,1644,61043,2911
,,,,,,,,1645,61202,2915
,,,,,,,,1646,60850,2891
,,,,,,,,1647,60473,2872
,,,,,,,,1648,61797,2947
,,,,,,,,1649,64746,3100
,,,,,,,,1650,67406,3244
,,,,,,,,1651,66414,3176
,,,,,,,,1652,63033,2990
,,,,,,,,1653,60697,2876
,,,,,,,,1654,57934,2735
,,,,,,,,1655,54610,2584
,,,,,,,,1656,51790,2465
,,,,,,,,1657,51139,2473
,,,,,,,,1658,49637,2414
,,,,,,,,1659,49341,2413
,,,,,,,,1660,49237,2416
,,,,,,,,1661,49580,2441
,,,,,,,,1662,51254,2528
,,,,,,,,1663,54401,2704
,,,,,,,,1664,55093,2716
,,,,,,,,1665,56505,2767
,,,,,,,,1666,57860,2813
,,,,,,,,1667,59005,2866
,,,,,,,,1668,58913,2837
,,,,,,,,1669,59063,2841
,,,,,,,,1670,58294,2794
